Date,Close/Last,Volume,Open,High,Low
07/09/2015,2041.25,1980885,2040.5,2068,2038.25
07/08/2015,2039.25,2388595,2039,2073.25,2036.25
07/07/2015,2073.75,2529599,2074,2078,2035
07/06/2015,2064.5,1857384,2064.5,2071.75,2034.25
07/03/2015,2068.75,N/A,2068.75,2068.75,2068.75
07/02/2015,2068.75,1170,2068.5,2069.5,2068.25
07/01/2015,2071,1493202,2071,2077.5,2054.5
06/30/2015,2054.5,2355919,2054.5,2069,2046.75
06/29/2015,2050.5,2287339,2051,2083.25,2047.25
06/26/2015,2095.75,1318744,2095.75,2100.75,2086.25
06/25/2015,2094,1213961,2094,2112.75,2092
06/24/2015,2099.5,1153248,2099.5,2118.5,2099
06/23/2015,2116.5,835219,2117,2120.5,2111.25
06/22/2015,2112.75,1095590,2113.25,2122,2103.5
06/19/2015,2097.75,1236103,2097.75,2117.75,2097
06/18/2015,2114.75,1899198,2114,2119.25,2082
06/17/2015,2089.25,1577521,2088.75,2098.75,2078.75
06/16/2015,2097.5,790233,2097.25,2098.25,2070.5
06/15/2015,2084,1077154,2083.75,2089.75,2071.25
06/12/2015,2093,1130566,2094,2109.25,2090.25
06/11/2015,2109.25,1480391,2109.25,2114.75,2103.25
06/10/2015,2107,1664080,2106,2108,2080
06/09/2015,2080,1446234,2080.5,2084.75,2068.75
06/08/2015,2078.25,1290580,2079,2093.25,2076.25
06/05/2015,2092.25,1459933,2092,2102.75,2083.5
06/04/2015,2099,1716475,2099,2116.5,2091.25
06/03/2015,2116,1310989,2116.25,2120.75,2106.75
06/02/2015,2106.75,1442673,2106.5,2116,2094
06/01/2015,2109.25,1337694,2109.5,2117.75,2100.25
05/29/2015,2106,1689212,2107.75,2122.75,2102.25
05/28/2015,2121.75,1074890,2122,2122.75,2110.5
05/27/2015,2121,1288328,2120,2124.25,2101.25
05/26/2015,2105,1585923,2105.75,2127,2096
05/25/2015,2124.5,N/A,2124.5,2124.5,2124.5
05/22/2015,2124.5,765874,2124.75,2131,2122.75
05/21/2015,2128,792875,2128.5,2132,2115
05/20/2015,2122.5,1009770,2122.25,2132.25,2119.25
05/19/2015,2124.5,994750,2124.25,2134,2121.25
05/18/2015,2125.9,N/A,2126.75,2125.9,2125.9
05/15/2015,2119,1023198,2119,2122.75,2113.25
05/14/2015,2117.5,1101487,2117,2118.25,2092
05/13/2015,2094.5,1335896,2095,2106.5,2091.5
05/12/2015,2095,1472548,2095.75,2101,2079.25
05/11/2015,2097.8,1145379,2097.75,2113.5,2095.75
05/08/2015,2108.5,1377057,2108.75,2113.5,2084
05/07/2015,2084.25,1433321,2084,2088.25,2057
05/06/2015,2074.25,1754960,2074.5,2093.75,2061.25
05/05/2015,2084,1588014,2084.5,2111.75,2081.5
05/04/2015,2109.25,1000309,2109.75,2115,2098
05/01/2015,2101.5,1021007,2102,2102.5,2080.5
04/30/2015,2079,2024833,2082.25,2102,2070.25
04/29/2015,2099,1736098,2098.25,2112.5,2090.5
04/28/2015,2112,1474639,2112,2112.5,2088.25
04/27/2015,2104.75,1200115,2104.5,2119.75,2100.25
04/24/2015,2111.75,954521,2111.75,2114.75,2103
04/23/2015,2107,1361370,2107.75,2114.5,2087.5
04/22/2015,2100.25,1187004,2100.25,2103.75,2080.25
04/21/2015,2091,1048695,2091.5,2105.25,2087.25
04/20/2015,2091,1117632,2091,2097.5,2078.5
04/17/2015,2075.5,1819414,2075.5,2101.75,2064.5
04/16/2015,2100.75,1110320,2100.75,2104.75,2089
04/15/2015,2099.75,1044340,2099.75,2105.5,2087.25
04/14/2015,2091,1262993,2091,2092.75,2075.75
04/13/2015,2086.5,1069908,2086.75,2101.25,2085.25
04/10/2015,2095.5,879754,2095.25,2096.25,2083
04/09/2015,2085.75,1209325,2085.5,2087,2066.75
04/08/2015,2075.9,1216620,2075.75,2080.25,2064.5
04/07/2015,2067.8,N/A,2068,2067.8,2067.8
04/06/2015,2073.25,938538,2073.5,2080,2038.75
04/03/2015,2059.5,N/A,2059.5,2059.5,2059.5
04/02/2015,2059.5,95921,2060,2063.75,2038
04/01/2015,2053.1,1818384,2053.75,2060.75,2033.5
03/31/2015,2060.75,1595256,2059,2076.75,2056.25
03/30/2015,2075.5,1218573,2076.25,2081.75,2047.25
03/27/2015,2052.5,1158816,2052.5,2057.75,2041
03/26/2015,2048.5,1839564,2049,2058.75,2033.25
03/25/2015,2053.75,1777031,2054,2089.25,2052.25
03/24/2015,2085,1191209,2085.25,2101,2083
03/23/2015,2094.75,957424,2094.75,2107,2093.25
03/20/2015,2099.25,1416137,2099.25,2106.75,2077.75
03/19/2015,2081.5,1493279,2082,2099,2076.5
03/18/2015,2092.5,2012443,2093.25,2099.75,2052.25
03/17/2015,2074.5,953277,2074.75,2078.75,2064.25
03/16/2015,2076.5,945740,2076,2081.75,2044.5
03/13/2015,2049.75,1205545,2050.25,2068.75,2040
03/12/2015,2064,1627252,2064,2066.5,2038.25
03/11/2015,2039.5,1702228,2040.25,2052.25,2038.25
03/10/2015,2042,1898804,2042.5,2078,2041.25
03/09/2015,2077.75,1186663,2078,2082.5,2066
03/06/2015,2070.75,1895148,2071,2103.5,2065.5
03/05/2015,2099.75,1096113,2099.75,2103.5,2093.25
03/04/2015,2096.5,1480462,2096.25,2104.75,2085.25
03/03/2015,2104.8,1360283,2104.75,2114.5,2095.5
03/02/2015,2113.9,1069024,2114.5,2115.5,2100.5
02/27/2015,2102.75,1203840,2105.25,2111,2100.75
02/26/2015,2110,1163745,2110,2114.75,2101.5
02/25/2015,2110.25,971677,2110.75,2117.75,2107.25
02/24/2015,2113.75,1077835,2113.5,2115.75,2102.75
02/23/2015,2106.75,847165,2106.75,2108.25,2099.75
02/20/2015,2107,1629515,2107,2108.75,2082.25
02/19/2015,2095.25,1140895,2095.5,2099.5,2087.25
02/18/2015,2095.5,1086542,2095.75,2098.5,2088.5
02/17/2015,2096,1233430,2096,2098.75,2080.75
02/16/2015,2093.5,N/A,2093.5,2093.5,2093.5
02/13/2015,2093.5,1216834,2092.75,2095,2081.5
02/12/2015,2084,1422562,2082.75,2085.5,2058.5
02/11/2015,2065.75,1294083,2066.25,2079.5,2053.25
02/10/2015,2062.25,1377397,2062.5,2066.5,2040.5
02/09/2015,2042.5,1284028,2042.75,2051.75,2036.5
02/06/2015,2053,1716165,2053.25,2068,2044.5
02/05/2015,2055,1341850,2055.5,2058.75,2020.75
02/04/2015,2030,1696234,2027.5,2049.25,2022.75
02/03/2015,2042,1705498,2042,2044,2007
02/02/2015,2017.1,N/A,2015,2017.1,2017.1
01/30/2015,1988.5,2352251,1990.75,2020.5,1986.25
01/29/2015,2018.5,2117820,2018.25,2020,1982
01/28/2015,1991.5,2086764,1992.5,2046.5,1991.25
01/27/2015,2030,1949699,2030,2054.75,2013.25
01/26/2015,2053.5,1258009,2053.75,2055,2025.5
01/23/2015,2044,1351989,2044,2062.5,2042.25
01/22/2015,2056.5,1834135,2056.5,2059.25,2019.25
01/21/2015,2026.5,1637366,2027,2032.75,2005.25
01/20/2015,2016.75,1805475,2016.5,2026.5,1997.5
01/19/2015,1989,N/A,1989,1989,1989
01/16/2015,1989,11912,1980.75,1983.5,1978.75
01/15/2015,1989,65227,1980.75,1983.5,1970.25
01/14/2015,2007.5,2506589,2008.25,2019.5,1981.25
01/13/2015,2034,N/A,2034,2034,2034
01/11/2015,2034,27827,2036.25,2036.5,2032.75
01/09/2015,2035.25,1907275,2035.25,2062,2031.25
01/08/2015,2055,1551040,2054.25,2058.5,2020.25
01/07/2015,1994.5,8367,1996.5,1998.75,1995.75
01/06/2015,1994.5,29604,1996.5,2001,1995.75
01/04/2015,2046,50684,2042.5,2047,2042.25
01/02/2015,2046.25,1357107,2047.25,2067.25,2038.75
01/01/2015,2052.5,N/A,2052.5,2052.5,2052.5
12/31/2014,2052.5,835262,2053,2082.75,2050.75
12/30/2014,2076.75,716610,2077,2088.5,2073
12/29/2014,2085.75,636306,2086,2088.75,2076
12/26/2014,2084.2,306636,2084.5,2088.75,2078.5
12/25/2014,2078.75,N/A,2078.75,2078.75,2078.75
12/24/2014,2078.75,235054,2078.75,2083.5,2077
12/23/2014,2079,774160,2079.75,2084.5,2071.5
12/22/2014,2072.5,854592,2072.5,2076,2064
12/19/2014,2067,1762169,2066.75,2076.25,2056.5
12/18/2014,2060,2353440,2059.25,2062.75,2004.5
12/17/2014,2008.25,2763411,2008,2011,1966
12/16/2014,1971.5,1216734,1972.5,2018,1968.25
12/15/2014,1990,1128900,1989,2019.25,1981.5
12/12/2014,1997.25,1485315,1997.75,2032.25,1996.5
12/11/2014,2031,2241068,2030,2056.5,2023.75
12/10/2014,2026.4,N/A,2025.5,2026.4,2026.4
12/09/2014,2057.5,1887129,2057.5,2062.25,2033.25
12/08/2014,2059.5,1408560,2059.75,2077.5,2053.75
12/05/2014,2076,1147239,2076.25,2079,2068.5
12/04/2014,2072,1374378,2072.25,2077.25,2061.25
12/03/2014,2072.5,922158,2072.25,2076,2063.25
12/02/2014,2066,1148288,2066.25,2068,2050.75
12/01/2014,2050.75,1470728,2051,2064,2048.25
11/28/2014,2066.25,783069,2072.25,2074.75,2063.5
11/27/2014,2072.25,N/A,2072.25,2072.25,2072.25
11/26/2014,2072.25,2009,2074,2074.25,2072.75
11/25/2014,2067.5,976545,2068,2073,2062.75
11/24/2014,2067.25,18816,2062.25,2069,2060.75
11/21/2014,2061.75,1630436,2061.25,2072.25,2049.75
11/20/2014,2052,1125939,2052,2052.75,2035.25
11/19/2014,2047.25,1188389,2047.25,2050.5,2037.75
11/18/2014,2048.5,1140878,2048.25,2054,2035.75
11/17/2014,2039.75,1058349,2039.5,2040.5,2025.25
11/14/2014,2038,1045649,2038,2039.75,2032
11/13/2014,2034,1541378,2033.75,2043.75,2026.75
11/12/2014,2036,1082154,2035.75,2037.25,2026.75
11/11/2014,2036.5,779077,2035.75,2039,2031
11/10/2014,2034,957940,2034.25,2035,2021
11/07/2014,2026,1282333,2025.75,2033.5,2020.5
11/06/2014,2028,1433396,2028,2029.25,2010.75
11/05/2014,2018.75,1568956,2018.75,2020.5,2003.75
11/04/2014,2005.5,1518682,2005.25,2013.75,1995.25
11/03/2014,2011,1358108,2010.5,2019.25,2007
10/31/2014,2011.5,1923491,2010.25,2016.75,1986.75
10/30/2014,1988.5,1980779,1988.25,1994.25,1959.25
10/29/2014,1972.25,1894337,1972.25,1985.75,1962
10/28/2014,1980,1570163,1979.75,1980.75,1956.75
10/26/2014,1958.5,26902,1960.25,1963,1957.5
10/24/2014,1959.75,1601128,1959.5,1961.25,1931.75
10/23/2014,1946,2014791,1946,1956.25,1922.25
10/22/2014,1925,2012915,1925.5,1943.75,1920.25
10/21/2014,1938,2238181,1938.5,1939.75,1885.75
10/20/2014,1900,1649868,1900,1904.5,1872.25
10/17/2014,1881,2565562,1880.5,1891.75,1851
10/16/2014,1850.5,3357691,1850,1869.75,1815.25
10/15/2014,1846.75,4658973,1846.75,1883.25,1813
10/14/2014,1874.75,3111359,1875.25,1892.75,1864.75
10/13/2014,1865.5,2942117,1866.25,1906,1863.75
10/10/2014,1894.25,3067496,1894,1931.25,1893.25
10/09/2014,1925,3091728,1923.5,1968.5,1915.25
10/08/2014,1961.75,2516066,1961.75,1964,1918
10/07/2014,1928,2153512,1927.25,1956.25,1924.25
10/06/2014,1956,1727289,1955.75,1971,1950.5
10/03/2014,1960.25,1551405,1960.5,1964.5,1935.75
10/02/2014,1938.5,2710514,1938.5,1945.75,1918.25
10/01/2014,1940.75,2444534,1941,1967,1933.75
09/30/2014,1965.5,1981670,1964.5,1978.25,1960.5
09/29/2014,1969.5,1781415,1969.25,1977,1955.5
09/26/2014,1976,1674972,1975.75,1979.25,1956.5
09/25/2014,1961.5,2313833,1961.5,1991.5,1957.75
09/24/2014,1991,1566579,1990.75,1992.5,1969.5
09/23/2014,1972.25,1624176,1972.5,1988,1968.25
09/22/2014,1986.25,1577092,1986.25,2003,1982.5
09/19/2014,2003.75,1665522,2003.25,2014.5,1998.25
09/18/2014,2004.5,1402521,2004.75,2006.75,1993
09/17/2014,1993.75,2023188,1993.75,2003.25,1983.25
09/16/2014,1999.5,883301,1999.75,2002.5,1978.5
09/15/2014,1984.25,850706,1984.25,1987.25,1972
09/12/2014,1984.75,1254423,1984.75,1999.25,1979.5
09/11/2014,1997,1736194,1997,1999.5,1985
09/10/2014,1995,1589905,1995,1996.25,1981.5
09/09/2014,1989.75,1768180,1989.75,2003,1983.25
09/08/2014,2000.5,1211086,2000.5,2006.75,1994
09/05/2014,2006,1692946,2005.5,2007.75,1988.25
09/04/2014,1997.75,1518599,1997.5,2010,1990.75
09/03/2014,1998.75,1297794,1998.75,2011,1996.25
09/02/2014,1999.75,1244805,2000,2006.25,1992.75
09/01/2014,2001.5,N/A,2001.5,2001.5,2001.5
08/29/2014,2001.5,1042342,1999.75,2003.75,1992.25
08/28/2014,1996.75,1088965,1997.25,1999.5,1987.5
08/27/2014,1997,759991,1997.25,2000.5,1993.5
08/26/2014,1998.5,877452,1998.5,2002.75,1992.25
08/25/2014,1995,850103,1995,1999.75,1988.75
08/22/2014,1987.75,1115544,1988.25,1991.5,1981.5
08/21/2014,1989.5,840038,1989.5,1992,1980.75
08/20/2014,1983.25,1058474,1983.5,1986,1973
08/19/2014,1977.25,866006,1977.5,1979.75,1968.25
08/18/2014,1967.5,884004,1967.75,1969,1955.75
08/15/2014,1952.5,1811277,1952.75,1961,1937.25
08/14/2014,1953.5,965033,1953.25,1955,1942
08/13/2014,1944.75,1119840,1944.75,1946.5,1930.75
08/12/2014,1930.5,1233748,1930.5,1938.75,1923.5
08/11/2014,1932.5,1177405,1932.5,1941,1923.25
08/08/2014,1923.75,1900403,1923.75,1928.25,1890.25
08/07/2014,1905.25,1949342,1905,1925.75,1899.75
08/06/2014,1914.75,1703654,1915,1923.5,1903
08/05/2014,1913,2133765,1913,1933.25,1907.5
08/04/2014,1932,1604373,1932,1937.5,1914.75
08/01/2014,1918.5,2876640,1918.25,1932.25,1910.25
07/31/2014,1924.75,2765829,1927.75,1965.5,1923.5
07/30/2014,1965,1761889,1965.25,1974.25,1956.5
07/29/2014,1963,1499831,1963.5,1979.5,1962
07/28/2014,1973,1358371,1972.75,1976,1960.75
07/25/2014,1971.5,1426516,1971.25,1980.75,1968
07/24/2014,1980.75,1163673,1980.25,1985.75,1976.75
07/23/2014,1980.75,1149287,1981,1983.5,1972.75
07/22/2014,1975,1274810,1975,1980.5,1965.25
07/21/2014,1966.25,1412516,1966.5,1971.5,1959
07/18/2014,1971.5,1794645,1971.25,1974.25,1942.5
07/17/2014,1953.5,2440551,1953.5,1976,1948.5
07/16/2014,1974.75,1313844,1974.75,1978,1967
07/15/2014,1968,1905574,1968,1976.25,1958.75
07/14/2014,1971,1003699,1971,1974,1962.5
07/11/2014,1962.5,1361251,1962.25,1963.5,1953
07/10/2014,1957.75,1972590,1957.75,1968.25,1945.25
07/09/2014,1967.25,1390496,1967.25,1968.25,1958.25
07/08/2014,1960.5,1775977,1960.25,1970.75,1952.75
07/07/2014,1971,1097466,1971.25,1977.5,1967.25
07/04/2014,1977.5,N/A,1977.5,1977.5,1977.5
07/03/2014,1977.5,2228,1977,1977.25,1976.25
07/02/2014,1967.75,915433,1967.75,1970,1964.5
07/01/2014,1965.75,1454015,1966,1971.75,1953.5
06/30/2014,1952.5,1155776,1954.25,1956.75,1948
06/27/2014,1952,1176113,1952.25,1954,1942.75
06/26/2014,1948.75,1486229,1949,1952.5,1936.25
06/25/2014,1949.5,1530174,1949.5,1953.25,1937.25
06/24/2014,1943.25,1527312,1943,1960,1939.75
06/23/2014,1953,1009228,1953,1959.75,1950
06/20/2014,1953.25,1159575,1952.75,1956.75,1948.25
06/19/2014,1950.25,1422506,1950.25,1952.25,1944
06/18/2014,1949,1759064,1949.25,1950.25,1929.25
06/17/2014,1941.5,880902,1941.5,1943.5,1931.25
06/16/2014,1936.5,864229,1936.5,1940.75,1926.5
06/13/2014,1935.75,939087,1935.75,1937,1926.5
06/12/2014,1930.5,1660579,1930.75,1947.75,1924.75
06/11/2014,1944,1337403,1944,1951,1938.5
06/10/2014,1950.5,1037793,1950.75,1951.75,1943
06/09/2014,1950.25,1021196,1950,1954.75,1945.75
06/06/2014,1949.25,1203122,1949,1949.75,1937.75
06/05/2014,1938.5,1676327,1938.25,1940.75,1921
06/04/2014,1925.75,917038,1925.75,1927,1916
06/03/2014,1922,946338,1922,1923.5,1916
06/02/2014,1921.75,1050017,1921.75,1924.25,1913.75
05/30/2014,1921.5,1168798,1920.25,1922.25,1914.25
05/29/2014,1918,977858,1917.5,1918,1907.25
05/28/2014,1909,1059963,1909.5,1914,1904.5
05/27/2014,1909.25,919199,1909,1910,1897
05/26/2014,1897,N/A,1897,1897,1897
05/23/2014,1897,759667,1896.75,1899.25,1889.5
05/22/2014,1890.25,1021175,1890.5,1894,1882.75
05/21/2014,1885,1348924,1885.25,1886.5,1866.5
05/20/2014,1868,1564092,1868.25,1884.5,1864.75
05/19/2014,1882.25,1034628,1882,1883,1865.75
05/16/2014,1874.75,1520405,1874.75,1875.75,1861.25
05/15/2014,1867.25,2247039,1867.25,1888.5,1859
05/14/2014,1885.25,1186475,1885.25,1897.25,1882.25
05/13/2014,1894.25,1076413,1894,1898.5,1892
05/12/2014,1892.75,1181458,1893.25,1894,1874
05/09/2014,1873.5,1475471,1874,1875,1862.5
05/08/2014,1872.25,1752614,1872,1884.75,1865
05/07/2014,1874.25,1996074,1874.25,1875.75,1854.5
05/06/2014,1864.25,1379053,1864.25,1881.5,1861.75
05/05/2014,1875.75,1176286,1876.25,1880,1860.5
05/02/2014,1874.5,1716276,1874.5,1886,1872
05/01/2014,1877.75,936490,1878,1882.75,1871.5
04/30/2014,1878,1496796,1878.75,1880.25,1866.25
04/29/2014,1871.75,1218381,1871.25,1875.25,1865
04/28/2014,1866,2065167,1866,1871.75,1844
04/25/2014,1860,1507335,1860.5,1873.75,1853
04/24/2014,1873,1577057,1873,1882.5,1863.75
04/23/2014,1873,997020,1872.25,1880.75,1867.5
04/22/2014,1874,1106401,1874,1878.75,1860.75
04/21/2014,1864.5,532255,1864,1865.5,1856.5
04/18/2014,1858,N/A,1858,1858,1858
04/17/2014,1858,1254621,1859,1863.75,1847.25
04/16/2014,1852.75,1641733,1851.75,1857,1840.5
04/15/2014,1839.5,2608555,1840,1844,1809.25
04/14/2014,1824.5,1878366,1824.75,1828,1803.25
04/11/2014,1811.75,2525778,1811.75,1832,1807.25
04/10/2014,1827,2377896,1827.25,1867.5,1823.75
04/09/2014,1864.75,1410063,1865.25,1866.5,1843.75
04/08/2014,1845,1852618,1845,1849,1830.75
04/07/2014,1838,2177594,1838,1861.75,1834.5
04/04/2014,1860,2496787,1861.25,1892.5,1855.75
04/03/2014,1883,1231331,1883.25,1887.5,1875.5
04/02/2014,1883,1181442,1882.75,1886.25,1876.25
04/01/2014,1877.75,1212999,1877.75,1878.75,1862.25
03/31/2014,1864.5,1569852,1863,1868,1855
03/28/2014,1850.5,1493568,1850.25,1859.5,1841.5
03/27/2014,1840.5,2031060,1843,1848.5,1834
03/26/2014,1842.5,1898418,1845.5,1868.75,1841.5
03/25/2014,1859.25,1653578,1859.25,1864.5,1848
03/24/2014,1849.5,1834605,1850.25,1866,1841.25
03/21/2014,1857,1750405,1857.25,1876.75,1855.5
03/20/2014,1866,1671773,1866,1866.5,1844.75
03/19/2014,1852.25,2004249,1851.5,1867.5,1842
03/18/2014,1870.75,865008,1871,1874,1852.5
03/17/2014,1857.75,797416,1858.25,1862.75,1830.5
03/14/2014,1840,1309151,1840,1853,1839
03/13/2014,1846.75,2346067,1846.75,1875,1841.5
03/12/2014,1867.75,1664135,1868.5,1869,1853.75
03/11/2014,1865.25,1609390,1864.75,1882.25,1863
03/10/2014,1877.25,1167390,1877,1878.75,1865.75
03/07/2014,1878,1755702,1877.75,1887.5,1869.25
03/06/2014,1876.25,1281776,1876.25,1881,1871
03/05/2014,1872.5,1252481,1873.75,1875.5,1867.75
03/04/2014,1871.5,1750397,1871.75,1874.75,1843.5
03/03/2014,1843,2375925,1843.75,1849.5,1832.25
02/28/2014,1857.5,2105950,1860.5,1866.5,1845.25
02/27/2014,1854,1610190,1854.75,1855.75,1832.75
02/26/2014,1842,1463905,1841.75,1853.25,1838
02/25/2014,1846.25,1565256,1847.75,1851,1837.25
02/24/2014,1846,1606033,1844.5,1856.75,1829.25
02/21/2014,1834.25,1311637,1834.25,1844,1832.75
02/20/2014,1836.25,1601705,1835.5,1840.25,1817.25
02/19/2014,1825.5,1768178,1825.75,1844.5,1823.25
02/18/2014,1837.5,1209343,1837.5,1840.25,1831.5
02/17/2014,1835,N/A,1835,1835,1835
02/14/2014,1835,1365228,1834.75,1838.75,1816
02/13/2014,1824.25,1645169,1824,1827,1802.25
02/12/2014,1817,1378358,1817,1823.25,1811.25
02/11/2014,1813.5,1761813,1813.25,1819.5,1794.25
02/10/2014,1794.75,1142980,1794.75,1796,1786.25
02/07/2014,1793.5,2337170,1793.25,1794,1758.25
02/06/2014,1766.5,1732542,1767.25,1769.75,1744
02/05/2014,1744,2074002,1744.75,1750.75,1732
02/04/2014,1743.75,2325416,1743.25,1753.5,1734
02/03/2014,1732.75,3026026,1736.25,1783.75,1732.25
01/31/2014,1776.5,2383777,1777.5,1788.25,1761.25
01/30/2014,1781.25,1821781,1784,1793.75,1767.75
01/29/2014,1771.25,2737533,1771.25,1801.25,1764
01/28/2014,1788.25,1722933,1794.75,1797,1771
01/27/2014,1775.75,2756312,1772,1792,1767
01/24/2014,1782,2562839,1781.75,1828,1780
01/23/2014,1824.25,1811795,1823.75,1844,1813.75
01/22/2014,1838.5,941132,1838.75,1843.25,1834.75
01/21/2014,1838.5,1326298,1837.25,1844,1826.25
01/20/2014,1834.25,N/A,1834.25,1834.25,1834.25
01/17/2014,1834.25,1157104,1834.25,1842.75,1829.25
01/16/2014,1836.25,952497,1837.75,1843.75,1834.5
01/15/2014,1841.5,1257395,1841.5,1845.75,1831.5
01/14/2014,1833,1592737,1832.75,1834.25,1812.75
01/13/2014,1815,1708697,1815,1838.75,1809.5
01/10/2014,1837.75,1455887,1837.5,1842.5,1826.25
01/09/2014,1833,1324525,1833.25,1839,1824.25
01/08/2014,1832.5,1330414,1832.25,1834.75,1825.5
01/07/2014,1830.75,1150952,1830.5,1834.75,1819.5
01/06/2014,1820.75,1361860,1820.5,1832.5,1817.25
01/03/2014,1825.5,960040,1825.25,1833,1820.5
01/02/2014,1826.5,1223831,1826.5,1840.75,1821.75
01/01/2014,1841,N/A,1841,1841,1841
12/31/2013,1841,650261,1846,1846.5,1834.25
12/30/2013,1834.75,566572,1835,1838.5,1833.5
12/27/2013,1836.5,622662,1836.75,1840,1833.25
12/26/2013,1836.5,437830,1836.5,1837.75,1829.75
12/25/2013,1829,N/A,1829,1829,1829
12/24/2013,1829,314408,1822.75,1829.5,1820.5
12/23/2013,1822.75,733403,1823,1824.5,1816.75
12/20/2013,1814.5,1351077,1814.25,1818,1802.5
12/19/2013,1802,1515342,1802.25,1806.75,1795
12/18/2013,1804.75,2699400,1804.25,1806.75,1760.75
12/17/2013,1779.25,740425,1779,1789,1776.5
12/16/2013,1786.5,858132,1786.5,1792.5,1760.25
12/13/2013,1774.75,988386,1775,1783,1771.75
12/12/2013,1775,1831044,1775,1784,1771.75
12/11/2013,1780.75,1988648,1780.75,1808,1779.25
12/10/2013,1803,1166111,1803,1811.5,1801
12/09/2013,1809.25,4071,1809.25,1810.5,1809
12/06/2013,1805,1756084,1804.75,1806,1784.25
12/05/2013,1784.5,6737,1784.5,1785.75,1784.25
12/04/2013,1792,4409,1792.5,1792.5,1791.75
12/03/2013,1791.5,7568,1792,1792.75,1791.25
12/02/2013,1800.75,7900,1800.25,1801.5,1799.25
11/29/2013,1804,817542,1808.5,1812.5,1802.75
11/28/2013,1804.3,N/A,1804.3,1804.3,1804.3
11/27/2013,1804.3,1249,1804.5,1805.75,1804.25
11/26/2013,1801.25,1731,1802,1802,1801.25
11/25/2013,1801.5,1731,1801.25,1801.75,1801
11/22/2013,1801.2,1238520,1801.25,1803.25,1792
11/21/2013,1794.25,3711,1793.25,1794.5,1793
11/20/2013,1780,3854,1779.5,1780.5,1778.75
11/19/2013,1786.75,3419,1785.5,1786.75,1785
11/18/2013,1788.5,4163,1789.5,1789.75,1787.75
11/15/2013,1793.5,1226762,1793.5,1796,1786.5
11/14/2013,1787,2911,1787.75,1788,1786.5
11/13/2013,1780.5,6594,1779.75,1780.5,1779
11/12/2013,1764.25,1788,1764.75,1765,1764
11/11/2013,1767.75,1204,1767.75,1768,1767.25
11/08/2013,1766.1,2071554,1766.75,1768,1736.5
11/07/2013,1744,4118,1744.75,1745.75,1744
11/06/2013,1763.5,2638,1763.75,1764.5,1763.25
11/05/2013,1756.25,2441,1757.25,1757.75,1755.75
11/04/2013,1761.75,2404,1762.75,1762.75,1761.5
11/01/2013,1754.7,1600140,1754.25,1761.25,1747
10/31/2013,1754.75,3204,1755.5,1755.75,1754.5
10/30/2013,1757.25,4523,1757.75,1758,1756.75
10/29/2013,1767.75,3078,1768.25,1768.25,1767.25
10/28/2013,1757.5,2646,1759,1759.25,1757.25
10/25/2013,1753.9,1253338,1753.75,1755.75,1742.75
10/24/2013,1749,2429,1748,1749.25,1748
10/23/2013,1741.25,2384,1742.75,1743.25,1741
10/22/2013,1748,3708,1749.5,1749.5,1747.25
10/21/2013,1737.5,1469,1737.75,1738,1737.25
10/18/2013,1736.5,1524654,1736.75,1740.25,1727
10/17/2013,1727.25,2825,1727.5,1728,1727
10/16/2013,1711.25,6611,1712,1712.25,1711.25
10/15/2013,1694.5,5127,1694.25,1695.75,1693
10/14/2013,1705.5,2239,1706.25,1706.75,1705.5
10/11/2013,1699,1557490,1699.25,1700.25,1673
10/10/2013,1677.75,15904,1683,1684,1676.75
10/09/2013,1651.25,5366,1648.5,1651.75,1648
10/08/2013,1651.25,11476,1648,1652.5,1647.5
10/07/2013,1665.75,7606,1667,1668.5,1664.75
10/04/2013,1684.8,1503566,1684.5,1686,1667.5
10/03/2013,1670,3361,1668,1670.75,1668
10/02/2013,1682.75,1343,1683,1683.5,1682.5
10/01/2013,1691.25,3113,1691.5,1691.5,1690.5
09/30/2013,1678.75,3775,1678.5,1679.75,1677.75
09/27/2013,1686.4,1430018,1686,1695.5,1680
09/26/2013,1694.5,2107,1694.5,1695,1694.25
09/25/2013,1687.5,1164,1686.5,1687.75,1686.5
09/24/2013,1691.75,2744,1692.25,1692.5,1691.75
09/23/2013,1693.5,1590,1693.25,1693.75,1693
09/20/2013,1702.4,1767387,1702.75,1719.5,1701.25
09/19/2013,1716.25,3283,1717.25,1717.5,1716
09/18/2013,1719,3833,1718.5,1719.5,1718.5
09/17/2013,1698.5,2435,1699.25,1699.75,1698.5
09/16/2013,1697.25,1396,1696.25,1697.25,1695.75
09/13/2013,1688.6,756480,1689.25,1690.5,1680.5
09/12/2013,1685.25,825,1684.75,1685.25,1684.75
09/11/2013,1689.75,1894,1689.75,1690,1689.5
09/10/2013,1682.25,2069,1682.25,1682.5,1681.5
09/09/2013,1670.75,1817,1671,1671.25,1670.5
09/06/2013,1653.5,2564961,1654.25,1664,1638.75
09/05/2013,1653,1422,1652,1653.25,1652
09/04/2013,1654.5,1364,1654.75,1655,1654.25
09/03/2013,1637.5,4201,1638,1638,1636
09/02/2013,1631.3,N/A,1631.3,1631.3,1631.3
08/30/2013,1631.3,1932569,1633.25,1645,1625.5
08/29/2013,1638.75,3919,1639,1639.25,1638
08/28/2013,1631,2801,1630.5,1631.5,1630.5
08/27/2013,1628.5,1103,1628.25,1628.75,1628.25
